temperature,ph_level,moisture_content,total_plate_count,coliform_count,storage_time_days,water_activity,food_type,packaging_type,supplier_id,safety_status
14.35,4.77,87.2,764916.58,24026.39,730.0,0.8936,produce,canned,SUP001,unsafe
-11.76,5.59,50.74,3061.21,128.52,32.0,0.6081,meat,frozen,SUP017,safe
6.7,8.15,82.43,3226.57,278.04,19.0,0.8183,seafood,refrigerated,SUP015,safe
8.08,5.01,86.9,3143.54,33.91,39.0,0.8434,produce,vacuum,SUP014,safe
7.68,7.85,79.39,20136.46,7280.78,,0.809,seafood,canned,SUP014,unsafe
9.58,5.4,73.18,9900.88,1354.45,170.0,0.7143,dairy,vacuum,SUP010,unsafe
8.58,4.84,84.33,5043.1,922.68,,0.864,meat,refrigerated,SUP002,unsafe
4.55,7.52,20.57,1346.51,83.31,,0.3626,grain,vacuum,SUP006,safe
4.71,5.99,26.31,11928.59,720.21,6.0,0.4332,grain,refrigerated,SUP017,safe
6.33,6.07,96.47,3780.68,37.31,7.0,0.9776,dairy,aerated,SUP005,safe
0.15,6.09,55.92,23693.43,1836.25,34.0,0.6823,processed,vacuum,SUP005,safe
16.78,6.8,58.58,8423.01,1112.65,8.0,0.715,meat,ambient,SUP015,unsafe
4.38,6.24,98.0,4142.89,665.59,26.0,0.99,produce,vacuum,SUP015,unsafe
12.94,5.54,5.0,,46.79,,0.3295,grain,canned,SUP020,safe
3.12,5.77,9.32,1398.3,158.47,31.0,0.3616,grain,vacuum,SUP011,safe
-16.2,5.25,57.07,5366.17,613.98,229.0,0.6577,processed,frozen,SUP005,safe
-14.03,6.36,77.57,1118.09,234.54,6.0,0.782,meat,frozen,SUP001,safe
11.69,5.59,17.72,35896.97,860.39,529.0,,grain,canned,SUP011,unsafe
7.63,6.64,81.0,2870.64,84.85,0.0,0.8307,dairy,vacuum,SUP011,safe
16.04,5.71,83.93,14372.94,390.93,265.0,0.8633,produce,canned,SUP006,unsafe
11.14,6.53,98.0,1247.69,78.1,11.0,0.9575,produce,refrigerated,SUP008,safe
7.38,6.1,89.61,14844.57,2121.09,20.0,0.8857,produce,refrigerated,SUP002,unsafe
-13.27,4.59,68.38,2761.65,465.52,257.0,0.7908,meat,frozen,SUP015,safe
-15.86,5.83,5.0,10679.28,2891.11,97.0,0.334,grain,frozen,SUP009,safe
9.88,5.76,87.45,17924.22,488.21,0.0,0.8479,dairy,aerated,SUP015,unsafe
9.98,6.95,86.98,6813.92,623.01,8.0,0.819,dairy,aerated,SUP008,safe
4.46,6.24,89.84,30936.78,1112.37,32.0,0.8065,produce,vacuum,SUP016,safe
11.35,7.08,83.82,14253.8,1587.93,2.0,0.9178,seafood,aerated,SUP014,unsafe
4.81,5.79,29.64,9758.62,207.75,1.0,0.4577,grain,aerated,SUP015,safe
-14.73,5.86,64.05,429.13,40.73,22.0,0.67,meat,frozen,SUP020,safe
-12.33,6.67,85.43,5524.48,525.19,62.0,0.8344,dairy,frozen,SUP013,safe
18.14,5.49,5.52,6313.92,370.33,18.0,0.322,grain,ambient,SUP009,safe
5.38,6.03,82.95,642.34,,29.0,0.9211,seafood,vacuum,SUP001,safe
-14.41,4.86,79.32,29129.08,3209.62,157.0,0.7991,dairy,frozen,SUP006,safe
1.49,6.51,84.75,1038.68,83.32,6.0,0.9825,produce,refrigerated,SUP008,safe
-10.48,7.4,65.4,,30.29,454.0,0.7283,seafood,frozen,SUP020,safe
5.95,,90.98,100.97,7.98,4.0,0.99,produce,aerated,SUP018,safe
9.95,8.01,84.3,,8512.83,3.0,0.8926,seafood,aerated,SUP018,unsafe
7.24,5.0,30.6,231.59,14.21,,0.517,grain,vacuum,SUP017,safe
11.15,4.61,16.7,,427.07,333.0,0.4874,grain,canned,SUP016,safe
4.22,5.81,85.5,20388.5,2050.67,12.0,0.9119,produce,refrigerated,SUP013,unsafe
3.27,6.73,,6217.39,1333.77,39.0,0.7959,dairy,vacuum,SUP004,safe
,4.61,5.0,1229.94,127.52,15.0,0.4484,grain,aerated,SUP004,safe
0.58,5.79,77.04,347.34,4.72,20.0,,produce,refrigerated,SUP014,safe
2.04,5.18,98.0,4452.98,278.09,28.0,0.8873,produce,refrigerated,SUP005,safe
-17.67,5.15,72.88,5619.44,125.24,11.0,0.7399,meat,frozen,SUP016,safe
-0.07,5.73,6.17,4729.22,396.77,5.0,0.4277,grain,refrigerated,SUP014,safe
18.77,3.55,80.4,216242.73,38033.05,140.0,0.8951,produce,canned,SUP014,unsafe
7.63,6.03,76.44,2045.32,130.87,48.0,0.7706,dairy,vacuum,SUP014,safe
14.42,6.44,73.91,1270.86,222.27,217.0,0.6627,seafood,canned,SUP014,safe
-15.97,6.45,25.16,2908.69,318.91,270.0,0.4533,grain,frozen,SUP019,safe
21.72,6.37,84.7,13296.1,899.17,14.0,0.7999,dairy,ambient,SUP003,unsafe
3.53,5.51,35.53,2308.51,99.29,11.0,0.5062,processed,vacuum,SUP017,safe
-11.62,3.46,98.0,1034.61,41.22,61.0,0.8843,produce,frozen,SUP014,safe
11.38,4.83,78.6,117.39,4.51,73.0,0.7304,produce,canned,SUP010,safe
-15.93,,64.09,467.05,22.2,39.0,0.8108,meat,frozen,SUP013,safe
8.27,5.55,83.1,12577.0,854.37,10.0,0.806,meat,vacuum,SUP004,safe
16.59,5.68,54.15,9813.2,825.28,5.0,0.7226,processed,canned,SUP011,unsafe
5.79,4.36,65.3,17386.08,721.88,17.0,0.7134,meat,refrigerated,SUP015,safe
-17.15,6.58,5.0,1678.29,121.22,91.0,0.3,grain,frozen,SUP015,safe
-15.34,5.29,60.33,4853.5,89.92,4.0,0.7176,meat,frozen,SUP002,safe
9.47,5.91,75.94,16543.26,2631.78,3.0,0.774,dairy,aerated,SUP011,safe
6.45,7.29,,5725.47,1021.29,16.0,0.8426,dairy,aerated,SUP002,safe
18.11,7.93,81.91,18542.26,683.92,261.0,0.8397,seafood,canned,SUP005,unsafe
-3.21,,48.51,29.46,1.4,60.0,0.5747,processed,refrigerated,SUP013,safe
16.66,7.43,69.61,2256.84,416.59,23.0,0.6714,meat,ambient,SUP001,safe
12.47,6.81,59.49,14350.03,1354.67,730.0,0.6841,meat,canned,SUP007,unsafe
5.47,5.16,72.93,5183.15,325.81,82.0,0.8222,meat,canned,SUP007,safe
-0.19,7.11,92.81,1035.65,38.71,4.0,0.8582,seafood,refrigerated,SUP010,safe
15.88,6.71,78.37,102302.33,,439.0,0.8171,seafood,canned,SUP006,unsafe
-13.91,7.62,10.18,1828.26,335.07,730.0,0.4414,grain,frozen,SUP020,safe
13.72,7.88,80.83,37382.11,1748.71,12.0,0.8209,seafood,aerated,SUP012,unsafe
8.64,6.85,91.18,1600.94,295.44,11.0,0.897,seafood,refrigerated,SUP013,safe
-12.7,7.2,76.05,894.75,161.48,16.0,0.7971,dairy,frozen,SUP011,safe
4.94,4.01,64.51,1297.02,55.9,6.0,0.6852,processed,refrigerated,SUP018,safe
4.2,6.0,74.21,1809.87,110.12,1.0,0.7327,meat,refrigerated,SUP002,safe
1.03,5.75,85.29,22866.66,1518.74,2.0,0.8049,dairy,aerated,SUP016,safe
-0.18,4.15,98.0,3163.09,1045.6,4.0,0.9554,produce,refrigerated,SUP002,safe
,6.13,78.18,3157.24,300.73,6.0,0.8461,produce,refrigerated,SUP019,safe
15.85,7.73,85.22,17925.13,1761.9,662.0,0.8942,seafood,canned,SUP006,unsafe
6.87,7.37,84.3,3626.45,165.98,7.0,,seafood,vacuum,SUP001,safe
3.32,5.85,5.0,2495.98,211.6,16.0,0.3872,grain,vacuum,SUP011,safe
-11.19,5.49,89.61,2362.21,281.8,54.0,0.8978,dairy,frozen,SUP018,safe
18.45,5.07,,3847.49,207.63,128.0,0.4,grain,canned,SUP010,safe
,4.72,88.21,10608.09,2478.97,80.0,0.7064,produce,frozen,SUP018,safe
8.97,6.81,88.63,9074.96,650.74,12.0,0.8352,seafood,vacuum,SUP001,safe
2.32,7.86,74.28,657.96,7.83,40.0,0.7068,seafood,refrigerated,SUP019,safe
12.23,6.65,72.7,5551.92,707.22,,0.8039,meat,aerated,SUP016,safe
9.44,4.68,10.68,972.88,25.46,0.0,0.3742,grain,aerated,SUP007,safe
-12.47,6.45,73.85,5464.32,360.42,113.0,0.7264,seafood,frozen,SUP015,safe
-12.9,5.22,75.03,2738.97,474.27,36.0,,meat,frozen,SUP001,safe
8.64,3.47,87.92,29085.62,5447.56,1.0,0.8003,produce,aerated,SUP009,unsafe
6.42,5.45,35.27,794.35,81.62,2.0,0.4771,processed,aerated,SUP002,safe
5.75,6.8,61.99,2676.94,196.7,5.0,0.6674,seafood,vacuum,SUP017,safe
6.96,4.91,57.89,851.9,111.77,17.0,0.7033,processed,refrigerated,SUP010,safe
2.68,6.88,57.79,3642.06,180.88,21.0,0.7456,meat,refrigerated,SUP006,safe
-11.32,6.57,87.79,315.91,82.38,90.0,0.8414,dairy,frozen,SUP005,safe
6.21,5.46,70.55,8560.72,824.41,16.0,0.8247,meat,refrigerated,SUP008,safe
,7.46,76.31,3911.97,634.19,6.0,0.7984,seafood,refrigerated,SUP008,safe
10.17,6.65,89.57,8988.69,1558.01,8.0,0.894,meat,vacuum,SUP005,unsafe
17.93,6.74,86.8,30744.05,3246.02,15.0,0.861,dairy,ambient,SUP012,unsafe
8.53,5.55,57.56,5691.58,238.96,11.0,0.6643,processed,refrigerated,SUP007,safe
10.3,5.88,14.85,367.22,4.6,,0.4185,grain,aerated,SUP013,safe
5.95,5.43,87.68,2956.0,203.24,47.0,0.907,produce,vacuum,SUP013,safe
3.34,6.59,84.81,4510.33,272.86,61.0,0.807,dairy,vacuum,SUP017,safe
5.74,5.9,98.0,4822.22,160.3,88.0,0.9275,dairy,vacuum,SUP004,safe
3.39,6.05,95.88,4727.13,130.42,1.0,0.99,dairy,refrigerated,SUP018,safe
,6.6,98.0,26808.68,242.04,0.0,0.9459,produce,frozen,SUP010,safe
3.35,6.61,52.22,3596.68,82.96,1.0,0.6537,processed,refrigerated,SUP003,safe
1.59,8.27,71.23,8067.02,431.8,36.0,0.8214,seafood,refrigerated,SUP012,safe
-12.24,5.44,80.59,217.81,10.05,261.0,0.7988,dairy,frozen,SUP001,safe
7.92,5.86,68.12,14880.77,1401.62,25.0,0.7411,seafood,refrigerated,SUP011,safe
2.32,4.85,77.67,352694.03,90160.7,32.0,0.8457,meat,vacuum,SUP018,unsafe
19.14,5.91,64.14,126705.71,5455.68,273.0,0.7789,meat,canned,SUP013,unsafe
-14.39,3.25,59.45,735.65,59.68,63.0,0.5681,produce,frozen,SUP017,safe
3.07,5.03,98.0,,21115.11,83.0,0.9002,produce,vacuum,SUP008,unsafe
8.27,7.63,79.29,6286.96,87.96,79.0,0.7655,dairy,vacuum,SUP020,safe
2.66,7.29,79.23,6757.98,984.19,6.0,0.8088,dairy,refrigerated,SUP019,safe
3.75,4.59,66.72,2293.75,226.04,5.0,0.6875,processed,refrigerated,SUP017,safe
7.79,,57.92,2782.32,302.47,9.0,0.7097,meat,aerated,SUP002,safe
,6.95,96.37,180.68,5.07,0.0,0.935,dairy,refrigerated,SUP003,safe
6.17,7.25,79.13,147768.55,7303.0,27.0,0.8588,dairy,refrigerated,SUP003,unsafe
13.14,6.07,71.76,7680.13,512.57,215.0,0.8141,dairy,canned,SUP006,unsafe
1.69,5.61,87.06,3974.22,154.56,26.0,0.8998,meat,vacuum,SUP010,safe
20.65,5.55,21.23,6445.25,182.13,33.0,0.4212,grain,ambient,SUP018,safe
10.38,4.73,79.2,9056.62,902.43,378.0,0.82,meat,canned,SUP018,unsafe
2.54,6.82,83.68,6598.22,884.26,13.0,0.8209,seafood,vacuum,SUP014,safe
-10.42,,95.99,66285.04,2883.13,,0.8557,produce,frozen,SUP016,unsafe
0.41,5.99,67.68,7873.49,644.12,60.0,0.7876,seafood,refrigerated,SUP007,safe
2.05,6.52,13.12,1299.3,144.79,5.0,0.3811,grain,aerated,SUP001,safe
10.87,6.39,5.0,1662.86,260.39,5.0,0.3,grain,aerated,SUP017,safe
8.09,7.06,71.11,6949.77,957.05,5.0,0.7891,dairy,aerated,SUP005,safe
18.35,5.39,16.11,1007.74,44.23,19.0,0.3935,grain,ambient,SUP001,safe
5.06,5.41,91.58,8750.77,1573.72,130.0,0.7923,seafood,vacuum,SUP017,unsafe
-13.3,5.37,46.17,3709.68,593.95,50.0,0.5314,processed,frozen,SUP010,safe
16.74,6.47,77.88,8130.4,815.07,3.0,0.7712,seafood,ambient,SUP012,unsafe
10.43,4.29,38.62,2508.34,204.91,119.0,0.5615,processed,vacuum,SUP020,safe
14.57,4.99,12.07,1980.86,246.35,7.0,0.4179,grain,ambient,SUP002,safe
20.33,5.58,77.6,,3442.12,41.0,0.8421,meat,ambient,SUP016,unsafe
5.93,8.26,87.92,1143.44,181.78,3.0,0.9016,seafood,refrigerated,SUP015,safe
6.72,4.6,55.45,1124.95,27.51,22.0,0.6587,processed,aerated,SUP013,safe
-17.07,5.13,5.82,151.31,9.47,281.0,0.4239,grain,frozen,SUP018,safe
7.05,7.02,78.5,89433.75,4492.08,35.0,0.8452,dairy,refrigerated,SUP020,unsafe
16.03,5.64,97.95,46939.38,2917.4,90.0,0.9478,produce,ambient,SUP014,unsafe
4.18,4.1,78.12,35315.64,1955.58,3.0,0.8361,meat,vacuum,SUP018,safe
6.66,7.03,83.28,53270.55,9794.83,7.0,0.8214,dairy,refrigerated,SUP002,unsafe
14.1,8.7,75.74,6625.13,1284.82,381.0,0.7894,seafood,canned,SUP002,unsafe
0.61,3.72,,5699.86,263.13,72.0,0.7268,meat,vacuum,SUP003,safe
19.24,5.01,8.4,,107.5,100.0,0.3353,grain,canned,SUP005,safe
2.41,,77.46,64586.97,1046.6,34.0,0.8915,meat,refrigerated,SUP016,unsafe
-15.21,5.94,10.63,7065.12,,44.0,0.3765,grain,frozen,SUP015,safe
-13.23,7.29,74.52,7069.07,163.49,362.0,0.7897,dairy,frozen,SUP012,safe
20.88,5.88,86.12,4772.83,249.45,21.0,0.9097,meat,ambient,SUP009,unsafe
19.88,6.91,71.2,96.58,3.61,264.0,0.7807,meat,canned,SUP014,safe
-18.98,6.46,62.89,179.75,15.13,84.0,0.6695,meat,frozen,SUP016,safe
16.48,7.86,71.09,475.22,74.4,39.0,0.7633,dairy,canned,SUP011,safe
16.23,7.43,72.1,1062.4,71.11,155.0,0.7119,dairy,canned,SUP006,safe
3.59,5.18,86.27,85159.95,5967.04,7.0,0.8699,produce,refrigerated,SUP010,unsafe
21.36,5.85,89.25,1505.89,166.57,19.0,0.8382,meat,ambient,SUP008,unsafe
-11.2,6.31,74.15,953.12,32.73,241.0,0.8284,seafood,frozen,SUP016,safe
-0.15,5.62,84.47,982.05,12.86,6.0,0.8236,meat,refrigerated,SUP003,safe
,6.05,,112019.77,10802.91,23.0,0.3283,grain,vacuum,SUP002,safe
4.32,4.93,38.19,,,16.0,0.5426,processed,aerated,SUP016,safe
-17.41,8.07,75.27,15651.69,1405.99,251.0,0.8075,seafood,frozen,SUP019,safe
5.21,5.54,57.19,3976.86,174.92,1.0,0.6114,meat,vacuum,SUP009,safe
14.77,5.75,76.44,341.12,52.3,11.0,0.7708,dairy,aerated,SUP016,safe
-14.92,4.3,41.14,87043.18,4688.93,730.0,0.5727,processed,frozen,SUP004,unsafe
5.9,7.02,65.96,12082.03,698.4,126.0,0.7957,dairy,vacuum,SUP010,safe
13.3,4.68,85.13,4770.57,209.37,12.0,0.7269,meat,aerated,SUP019,safe
-14.9,5.64,72.11,44227.62,1701.87,178.0,0.7995,meat,frozen,SUP013,safe
-17.54,,63.14,953.44,108.39,58.0,0.6912,meat,frozen,SUP018,safe
17.75,6.73,87.22,7552.63,737.98,31.0,0.8422,dairy,ambient,SUP015,unsafe
-9.89,5.94,5.0,868.64,24.36,214.0,0.3,grain,frozen,SUP004,safe
14.21,6.47,58.29,34837.74,6315.19,120.0,0.6607,dairy,canned,SUP009,unsafe
24.79,4.68,98.0,53075.42,3769.64,8.0,0.968,produce,ambient,SUP004,unsafe
,5.81,86.9,8062.55,862.01,7.0,,dairy,refrigerated,SUP016,safe
7.07,6.34,79.11,1292.74,260.97,7.0,0.8971,dairy,aerated,SUP015,safe
6.15,5.22,30.66,1591.7,129.8,15.0,0.5305,processed,vacuum,SUP002,safe
1.44,7.26,70.06,770.67,63.41,11.0,0.7653,dairy,refrigerated,SUP014,safe
-16.01,6.07,28.54,16211.25,4609.0,413.0,0.4772,grain,frozen,SUP003,safe
,8.08,95.02,10245.8,3092.4,4.0,0.9771,seafood,refrigerated,SUP004,unsafe
7.06,7.78,92.53,89098.57,6834.81,47.0,0.9683,dairy,refrigerated,SUP001,unsafe
-11.42,5.64,38.85,10960.14,2434.64,115.0,0.4945,processed,frozen,SUP009,safe
17.13,,85.1,2024.0,484.49,3.0,0.8181,meat,ambient,SUP017,unsafe
-9.29,5.21,16.5,4902.78,428.45,10.0,0.439,grain,frozen,SUP014,safe
9.3,5.58,91.55,,296.17,18.0,0.9419,dairy,vacuum,SUP017,unsafe
9.64,,16.46,4410.16,681.02,4.0,0.392,grain,refrigerated,SUP001,safe
14.5,5.43,69.93,49140.22,10027.36,12.0,0.7174,dairy,aerated,SUP010,unsafe
-0.44,6.77,68.02,19944.71,1731.46,18.0,0.7461,seafood,refrigerated,SUP016,safe
15.67,6.62,6.9,1953.85,100.45,64.0,0.4187,grain,ambient,SUP019,safe
0.99,6.13,56.44,19563.67,1349.67,12.0,0.6689,processed,refrigerated,SUP003,safe
-16.83,4.8,36.2,6713.92,139.72,102.0,0.4721,processed,frozen,SUP012,safe
-13.03,5.48,10.25,753.33,10.59,56.0,0.3721,grain,frozen,SUP003,safe
12.3,6.26,10.23,6239.42,675.42,,0.4057,grain,canned,SUP015,safe
20.22,,92.93,286306.49,25323.05,351.0,,dairy,canned,SUP017,unsafe
-8.29,5.66,76.75,18389.38,1093.69,89.0,0.8618,meat,frozen,SUP018,safe
3.98,5.79,59.9,26223.72,4964.78,38.0,0.7326,meat,refrigerated,SUP007,safe
9.87,5.78,84.47,311184.59,33864.1,14.0,0.8459,meat,refrigerated,SUP019,unsafe
10.46,5.87,58.37,12616.78,1546.88,81.0,0.6815,meat,vacuum,SUP007,safe
-15.35,6.33,90.92,4983.48,191.08,174.0,0.7989,seafood,frozen,SUP005,safe
-2.03,5.92,79.5,30965.91,1264.88,5.0,0.8773,dairy,refrigerated,SUP008,safe
-14.65,4.9,91.64,88642.58,3185.04,240.0,0.8792,produce,frozen,SUP016,safe
,5.2,87.26,934.85,70.02,47.0,0.8472,dairy,frozen,SUP016,safe
4.62,6.07,71.98,3003.13,401.53,12.0,0.7404,meat,refrigerated,SUP019,safe
4.27,7.72,86.74,1178.09,19.06,7.0,0.8867,seafood,refrigerated,SUP015,safe
14.19,6.64,15.91,4954.78,1429.93,,0.347,grain,canned,SUP007,safe
5.57,5.29,97.84,21793.42,1180.49,7.0,0.8867,produce,refrigerated,SUP005,unsafe
2.36,4.85,94.65,1307.0,108.33,16.0,0.9126,produce,vacuum,SUP011,safe
20.23,7.1,72.36,42295.8,,3.0,0.739,dairy,ambient,SUP010,unsafe
4.68,7.51,82.7,3169.62,159.0,78.0,0.8543,seafood,vacuum,SUP009,safe
6.6,6.67,79.36,2309.84,87.28,31.0,0.7864,dairy,vacuum,SUP001,safe
6.87,7.2,58.91,25107.74,,5.0,0.7626,meat,refrigerated,SUP020,safe
5.33,,77.1,1975.22,102.51,4.0,0.8358,seafood,aerated,SUP001,safe
,6.29,86.83,668.54,73.1,19.0,0.8985,dairy,refrigerated,SUP008,safe
3.64,5.48,72.5,11526.1,1295.24,0.0,0.741,meat,refrigerated,SUP003,safe
2.46,3.75,60.56,3558.74,412.64,11.0,0.8139,processed,refrigerated,SUP002,safe
21.7,5.53,63.07,46383.25,1988.33,19.0,0.688,processed,ambient,SUP004,unsafe
6.84,5.72,73.36,15752.84,711.14,15.0,0.7412,meat,aerated,SUP019,safe
2.33,,90.17,395.73,7.47,11.0,0.9214,dairy,refrigerated,SUP011,safe
3.87,7.97,85.95,36806.27,2186.2,6.0,0.8685,dairy,vacuum,SUP005,unsafe
17.28,5.49,77.67,201002.36,24894.31,179.0,0.764,meat,canned,SUP010,unsafe
2.52,3.13,54.87,18586.51,1956.27,13.0,0.7664,processed,refrigerated,SUP008,safe
15.38,6.88,84.46,46073.2,4877.66,17.0,0.8977,dairy,canned,SUP013,unsafe
-8.07,6.13,33.52,2812.0,226.03,388.0,0.5181,grain,frozen,SUP005,safe
-14.22,5.91,79.54,1359.88,91.1,12.0,0.9371,dairy,frozen,SUP012,safe
-10.66,5.32,64.54,2973.68,224.89,,0.7601,processed,frozen,SUP013,safe
24.01,6.43,56.46,30562.91,2213.46,0.0,0.6664,meat,ambient,SUP008,unsafe
9.08,5.24,20.14,13706.05,781.27,,0.545,grain,vacuum,SUP015,safe
-14.05,5.56,84.37,1678.39,255.2,109.0,0.8813,meat,frozen,SUP013,safe
5.93,6.68,70.93,2077.96,156.92,1.0,0.7918,produce,refrigerated,SUP001,safe
-17.86,5.92,86.39,521.23,82.95,349.0,0.8422,dairy,frozen,SUP006,safe
3.66,6.55,92.15,14533.61,1537.92,10.0,0.9015,dairy,vacuum,SUP011,safe
,3.0,52.52,855.45,114.54,71.0,0.6208,processed,frozen,SUP013,safe
20.72,3.81,53.78,5822.72,430.36,71.0,0.7216,processed,canned,SUP020,unsafe
3.56,6.13,13.36,26928.68,1691.55,117.0,0.3064,grain,vacuum,SUP001,safe
1.52,6.48,79.06,12116.21,980.39,19.0,0.8822,produce,refrigerated,SUP011,safe
-17.13,4.91,35.68,2734.94,320.41,231.0,0.4881,grain,frozen,SUP011,safe
20.68,6.56,79.96,32208.23,3624.73,1.0,0.8169,dairy,ambient,SUP008,unsafe
,5.5,74.34,35900.82,1063.44,10.0,0.7685,meat,refrigerated,SUP003,safe
7.26,6.56,63.53,357.2,20.99,11.0,0.6869,meat,refrigerated,SUP019,safe
8.01,4.53,67.24,2207.7,228.07,21.0,0.7716,produce,vacuum,SUP012,safe
9.86,6.14,60.75,4631.29,474.94,141.0,0.6946,meat,canned,SUP006,safe
3.58,5.98,70.52,1058.61,119.07,,0.725,dairy,vacuum,SUP008,safe
23.1,5.68,98.0,9095.71,305.4,0.0,0.9447,produce,ambient,SUP005,unsafe
5.39,6.06,5.93,173.3,24.22,44.0,0.3037,grain,vacuum,SUP010,safe
12.56,5.6,64.86,20130.01,2599.34,3.0,0.6947,meat,aerated,SUP016,safe
-14.45,6.88,74.36,1279.48,228.23,197.0,0.7085,dairy,frozen,SUP012,safe
6.1,6.53,85.94,6994.96,164.76,1.0,0.8361,dairy,aerated,SUP017,safe
8.09,5.69,62.84,4866.24,367.02,1.0,0.7331,meat,aerated,SUP006,safe
-16.9,5.51,79.92,6652.27,742.52,159.0,0.8214,meat,frozen,SUP009,safe
4.3,5.56,93.02,4106.09,183.38,175.0,0.99,produce,vacuum,SUP010,unsafe
6.6,5.68,84.28,22190.22,1916.99,165.0,0.9785,produce,vacuum,SUP020,unsafe
15.53,4.71,98.0,8058.13,372.81,104.0,0.9138,produce,canned,SUP014,unsafe
-0.77,5.52,70.08,5441.05,201.24,1.0,0.7139,meat,refrigerated,SUP014,safe
-14.05,5.16,12.21,240.9,,160.0,0.4359,grain,frozen,SUP017,safe
12.24,5.77,55.37,15191.41,524.53,198.0,0.6767,meat,canned,SUP016,unsafe
-15.95,6.53,79.29,30857.81,1959.46,258.0,0.8722,seafood,frozen,SUP004,safe
14.4,6.62,15.22,8373.16,582.24,274.0,0.4188,grain,canned,SUP002,safe
17.35,7.04,98.0,3680.8,359.11,21.0,0.9273,dairy,ambient,SUP016,unsafe
10.15,5.76,77.48,2314.5,258.66,46.0,,dairy,vacuum,SUP001,safe
7.56,6.0,34.78,6987.2,130.42,1.0,0.5477,grain,refrigerated,SUP003,safe
7.55,6.31,75.57,11918.56,1586.11,15.0,0.7806,meat,refrigerated,SUP011,safe
2.52,5.36,74.81,7933.92,687.57,9.0,0.8472,produce,refrigerated,SUP016,safe
3.11,5.92,76.55,4231.04,658.97,77.0,0.7324,dairy,vacuum,SUP018,safe
9.25,4.63,98.0,11220.32,1950.68,1.0,0.99,produce,aerated,SUP015,unsafe
3.55,6.48,82.43,3469.09,396.01,5.0,0.7421,meat,refrigerated,SUP009,safe
4.17,7.22,85.18,4100.5,149.11,135.0,0.8609,dairy,vacuum,SUP012,safe
0.47,5.33,91.5,14265.46,1425.95,11.0,0.8782,produce,refrigerated,SUP018,safe
3.88,6.41,58.35,4986.16,908.02,37.0,0.6035,meat,refrigerated,SUP005,safe
2.79,3.43,83.21,26189.31,3639.35,16.0,0.7379,meat,refrigerated,SUP008,safe
8.07,7.56,75.12,33049.04,7822.27,117.0,0.7334,dairy,vacuum,SUP003,unsafe
6.0,6.37,93.45,155636.2,5704.63,5.0,0.9097,dairy,refrigerated,SUP002,unsafe
7.3,5.91,,12651.57,773.49,1.0,0.8128,meat,refrigerated,SUP019,safe
0.22,6.24,85.48,944.63,28.72,22.0,0.8036,dairy,refrigerated,SUP008,safe
7.2,6.12,59.68,4937.43,370.16,73.0,0.7555,processed,vacuum,SUP002,safe
3.82,5.65,98.0,9588.35,465.64,43.0,0.8754,dairy,vacuum,SUP019,safe
10.34,8.18,82.68,1478.67,33.26,316.0,0.8714,seafood,canned,SUP001,unsafe
4.71,6.82,83.25,11490.39,1011.35,110.0,0.7967,dairy,vacuum,SUP013,safe
-10.79,,69.33,478.85,9.03,34.0,0.6945,meat,frozen,SUP020,safe
17.88,4.74,42.57,1375.67,93.53,28.0,0.5465,processed,ambient,SUP017,safe
18.7,5.45,77.34,4182.6,133.2,,0.8337,dairy,canned,SUP003,unsafe
5.65,5.74,54.42,2817.83,278.8,2.0,0.5852,processed,refrigerated,SUP009,safe
4.82,6.05,68.36,603.15,78.17,25.0,0.7587,meat,vacuum,SUP005,safe
9.48,6.59,93.28,27941.06,,77.0,0.8583,produce,vacuum,SUP006,unsafe
7.34,6.84,65.1,5998.44,254.35,59.0,0.6841,seafood,vacuum,SUP004,safe
11.2,5.66,11.07,324368.28,30092.87,730.0,0.392,grain,canned,SUP017,unsafe
24.58,6.61,98.0,25038.65,1576.72,1.0,0.99,produce,ambient,SUP016,unsafe
6.78,8.53,68.81,9893.07,1487.81,21.0,0.7017,seafood,vacuum,SUP016,safe
-13.94,6.51,85.17,742.68,175.73,31.0,0.8896,dairy,frozen,SUP011,safe
-16.57,5.9,66.45,260.03,39.0,6.0,0.7163,dairy,frozen,SUP002,safe
22.54,5.65,36.95,13518.64,374.54,9.0,0.5164,processed,ambient,SUP017,safe
7.55,5.6,78.08,,9.29,12.0,0.8611,meat,vacuum,SUP015,safe
10.89,6.28,66.91,12251.34,697.81,3.0,0.6927,meat,aerated,SUP018,safe
4.48,5.79,30.22,26681.88,2133.65,6.0,0.4387,grain,vacuum,SUP010,safe
16.5,7.05,74.32,60881.48,5884.6,,0.8061,meat,canned,SUP006,unsafe
11.74,4.44,55.31,13122.41,1174.66,17.0,0.7392,processed,aerated,SUP016,safe
1.99,5.88,79.24,7079.32,780.5,19.0,0.8525,produce,refrigerated,SUP005,safe
-18.25,5.11,86.15,2293.63,14.42,332.0,0.7896,produce,frozen,SUP012,safe
-12.26,5.77,5.0,1386.02,335.79,294.0,0.3017,grain,frozen,SUP006,safe
,6.17,74.35,962.68,39.39,88.0,0.8322,dairy,frozen,SUP014,safe
6.46,6.39,76.64,926.22,8.31,55.0,0.8772,meat,vacuum,SUP016,safe
12.66,7.73,88.65,32789.82,2147.91,512.0,0.8876,seafood,canned,SUP007,unsafe
22.66,6.25,73.99,46809.09,1497.73,6.0,0.752,meat,ambient,SUP002,unsafe
